Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,371,Breaking leaf buds,2013,5,24,144,2456437,7,2013,6,11,162,2456455,9,4,19,0,1
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,371,Breaking leaf buds,2013,6,25,176,2456469,5,2013,6,25,176,2456469,8,1,1,0,1
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,371,Breaking leaf buds,2013,5,5,125,2456418,13,2013,6,7,158,2456451,4,5,34,0,1
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,371,Breaking leaf buds,2013,6,25,176,2456469,5,2013,7,18,199,2456492,11,4,24,0,1
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,467,Increasing leaf size,2013,5,24,144,2456437,7,2013,6,11,162,2456455,9,4,19,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,467,Increasing leaf size,2013,5,17,137,2456430,12,2013,6,11,162,2456455,9,5,26,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,471,Falling leaves,2013,9,20,263,2456556,8,2013,10,29,302,2456595,-9999,7,40,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,471,Falling leaves,2013,9,3,246,2456539,4,2013,10,29,302,2456595,-9999,9,57,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,483,Leaves,2013,5,24,144,2456437,7,2013,10,25,298,2456591,4,21,155,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,483,Leaves,2013,5,17,137,2456430,12,2013,10,7,280,2456573,10,20,144,0,1
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,483,Leaves,2013,10,25,298,2456591,8,2013,10,29,302,2456595,-9999,2,5,0,1
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5102,498,Colored leaves,2013,8,30,242,2456535,10,2013,10,29,302,2456595,-9999,10,61,0,0
5509,45.407852,-93.199257,275,MN,99,Betula,papyrifera,paper birch,Plantae,5107,498,Colored leaves,2013,9,3,246,2456539,4,2013,10,29,302,2456595,-9999,9,57,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,371,Breaking leaf buds,2013,5,17,137,2456430,12,2013,6,7,158,2456451,4,4,22,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,467,Increasing leaf size,2013,5,24,144,2456437,7,2013,6,11,162,2456455,9,4,19,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,471,Falling leaves,2013,10,1,274,2456567,7,2013,10,17,290,2456583,8,3,17,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,483,Leaves,2013,5,24,144,2456437,7,2013,9,24,267,2456560,7,17,124,0,0
5509,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25822,498,Colored leaves,2013,9,20,263,2456556,8,2013,10,7,280,2456573,10,4,18,0,0
5522,40.297539,-75.160225,97,PA,79,Fagus,grandifolia,American beech,Plantae,12040,471,Falling leaves,2013,10,29,302,2456595,7,2013,11,12,316,2456609,7,3,15,0,0
5522,40.297539,-75.160225,97,PA,79,Fagus,grandifolia,American beech,Plantae,12040,483,Leaves,2013,10,15,288,2456581,-9999,2013,11,12,316,2456609,7,5,29,0,0
5522,40.297539,-75.160225,97,PA,79,Fagus,grandifolia,American beech,Plantae,12040,498,Colored leaves,2013,10,22,295,2456588,7,2013,11,12,316,2456609,7,4,22,0,0
5522,40.297539,-75.160225,97,PA,1159,Quercus,velutina,black oak,Plantae,53590,471,Falling leaves,2013,10,29,302,2456595,-9999,2013,11,5,309,2456602,7,2,8,0,0
5522,40.297539,-75.160225,97,PA,1159,Quercus,velutina,black oak,Plantae,53590,483,Leaves,2013,10,29,302,2456595,-9999,2013,11,5,309,2456602,7,2,8,0,0
5522,40.297539,-75.160225,97,PA,1159,Quercus,velutina,black oak,Plantae,53590,498,Colored leaves,2013,10,29,302,2456595,-9999,2013,11,5,309,2456602,7,2,8,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,371,Breaking leaf buds,2013,5,8,128,2456421,9,2013,5,29,149,2456442,27,3,22,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,371,Breaking leaf buds,2013,6,26,177,2456470,1,2013,6,26,177,2456470,11,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,371,Breaking leaf buds,2013,7,9,190,2456483,2,2013,7,9,190,2456483,6,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,371,Breaking leaf buds,2013,7,16,197,2456490,1,2013,7,24,205,2456498,1,2,9,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,371,Breaking leaf buds,2013,7,31,212,2456505,6,2013,9,3,246,2456539,7,10,35,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,371,Breaking leaf buds,2013,5,8,128,2456421,9,2013,6,26,177,2456470,11,5,50,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,371,Breaking leaf buds,2013,7,9,190,2456483,2,2013,9,29,272,2456565,19,19,83,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,371,Breaking leaf buds,2013,4,29,119,2456412,7,2013,6,26,177,2456470,11,6,59,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,371,Breaking leaf buds,2013,7,9,190,2456483,2,2013,8,28,240,2456533,6,14,51,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,467,Increasing leaf size,2013,6,25,176,2456469,27,2013,6,25,176,2456469,1,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,467,Increasing leaf size,2013,7,7,188,2456481,11,2013,10,18,291,2456584,-9999,21,104,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,467,Increasing leaf size,2013,6,25,176,2456469,27,2013,6,25,176,2456469,1,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,467,Increasing leaf size,2013,7,7,188,2456481,11,2013,10,18,291,2456584,-9999,21,104,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,467,Increasing leaf size,2013,6,25,176,2456469,27,2013,6,25,176,2456469,1,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,467,Increasing leaf size,2013,7,7,188,2456481,11,2013,10,18,291,2456584,-9999,21,104,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,471,Falling leaves,2013,8,21,233,2456526,7,2013,8,21,233,2456526,2,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,471,Falling leaves,2013,8,28,240,2456533,5,2013,10,18,291,2456584,-9999,7,52,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,471,Falling leaves,2013,8,21,233,2456526,7,2013,8,21,233,2456526,2,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,471,Falling leaves,2013,8,28,240,2456533,5,2013,10,18,291,2456584,-9999,7,52,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,471,Falling leaves,2013,8,14,226,2456519,1,2013,8,14,226,2456519,7,1,1,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,471,Falling leaves,2013,8,28,240,2456533,5,2013,10,18,291,2456584,-9999,7,52,1,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,483,Leaves,2013,5,29,149,2456442,13,2013,10,18,291,2456584,-9999,24,143,1,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,483,Leaves,2013,5,29,149,2456442,13,2013,10,18,291,2456584,-9999,24,143,1,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,483,Leaves,2013,5,16,136,2456429,8,2013,10,18,291,2456584,-9999,25,156,1,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14263,498,Colored leaves,2013,9,3,246,2456539,6,2013,10,18,291,2456584,-9999,6,46,0,0
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,498,Colored leaves,2013,8,9,221,2456514,2,2013,8,13,225,2456518,1,2,5,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14264,498,Colored leaves,2013,9,3,246,2456539,6,2013,10,18,291,2456584,-9999,6,46,0,1
5536,44.338337,-68.060425,22,ME,62,Alnus,incana,gray alder,Plantae,14265,498,Colored leaves,2013,8,1,213,2456506,1,2013,10,18,291,2456584,-9999,14,79,1,0
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,371,Breaking leaf buds,2013,5,13,133,2456426,4,2013,5,13,133,2456426,7,1,1,0,0
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,467,Increasing leaf size,2013,5,20,140,2456433,7,2013,5,27,147,2456440,8,2,8,0,0
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,483,Leaves,2013,1,7,7,2456300,-9999,2013,3,4,63,2456356,14,5,57,0,1
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,483,Leaves,2013,5,20,140,2456433,7,2013,12,16,350,2456643,-9999,17,211,0,1
5582,45.195858,-70.45369,360,ME,79,Fagus,grandifolia,American beech,Plantae,27421,498,Colored leaves,2013,10,8,281,2456574,7,2013,10,14,287,2456580,15,2,7,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,371,Breaking leaf buds,2013,5,2,122,2456415,17,2013,5,9,129,2456422,4,2,8,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,467,Increasing leaf size,2013,5,13,133,2456426,4,2013,5,27,147,2456440,8,3,15,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,471,Falling leaves,2013,10,8,281,2456574,7,2013,10,8,281,2456574,6,1,1,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,483,Leaves,2013,5,9,129,2456422,7,2013,10,14,287,2456580,15,16,159,0,0
5582,45.195858,-70.45369,360,ME,99,Betula,papyrifera,paper birch,Plantae,25359,498,Colored leaves,2013,10,1,274,2456567,13,2013,10,14,287,2456580,15,3,14,0,0
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,371,Breaking leaf buds,2013,5,13,133,2456426,4,2013,5,13,133,2456426,7,1,1,0,0
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,467,Increasing leaf size,2013,5,20,140,2456433,7,2013,5,27,147,2456440,8,2,8,0,0
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,483,Leaves,2013,1,7,7,2456300,-9999,2013,3,4,63,2456356,14,5,57,0,1
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,483,Leaves,2013,5,20,140,2456433,7,2013,12,16,350,2456643,-9999,17,211,0,1
5583,45.196041,-70.459015,349,ME,79,Fagus,grandifolia,American beech,Plantae,25358,498,Colored leaves,2013,10,8,281,2456574,7,2013,10,14,287,2456580,15,2,7,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,371,Breaking leaf buds,2013,5,9,129,2456422,7,2013,5,9,129,2456422,4,1,1,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,467,Increasing leaf size,2013,5,13,133,2456426,4,2013,5,27,147,2456440,8,3,15,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,483,Leaves,2013,5,13,133,2456426,4,2013,10,14,287,2456580,15,15,155,0,0
5583,45.196041,-70.459015,349,ME,99,Betula,papyrifera,paper birch,Plantae,25357,498,Colored leaves,2013,10,1,274,2456567,13,2013,10,14,287,2456580,15,3,14,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,371,Breaking leaf buds,2013,5,17,137,2456430,12,2013,6,11,162,2456455,9,5,26,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,467,Increasing leaf size,2013,5,17,137,2456430,12,2013,6,11,162,2456455,9,5,26,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,471,Falling leaves,2013,9,12,255,2456548,13,2013,10,29,302,2456595,7,8,48,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,483,Leaves,2013,5,17,137,2456430,12,2013,10,1,274,2456567,6,19,138,0,0
5951,45.407852,-93.199257,275,MN,873,Fraxinus,nigra,black ash,Plantae,25814,498,Colored leaves,2013,9,3,246,2456539,4,2013,10,29,302,2456595,7,9,57,0,0
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,16100,371,Breaking leaf buds,2013,5,23,143,2456436,-9999,2013,5,28,148,2456441,4,2,6,0,1
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,16100,371,Breaking leaf buds,2013,9,4,247,2456540,14,2013,9,27,270,2456563,-9999,4,24,0,1
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,46357,371,Breaking leaf buds,2013,9,4,247,2456540,14,2013,9,27,270,2456563,-9999,4,24,0,0
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,16100,467,Increasing leaf size,2013,5,23,143,2456436,-9999,2013,6,5,156,2456449,14,4,14,0,0
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,46357,467,Increasing leaf size,2013,6,1,152,2456445,-9999,2013,6,5,156,2456449,14,2,5,0,0
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,16100,471,Falling leaves,2013,9,10,253,2456546,6,2013,9,27,270,2456563,-9999,3,18,0,0
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,16100,483,Leaves,2013,5,23,143,2456436,-9999,2013,9,27,270,2456563,-9999,15,128,0,0
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,46357,483,Leaves,2013,6,1,152,2456445,-9999,2013,9,27,270,2456563,-9999,13,119,0,0
6115,44.461151,-68.024261,7,ME,62,Alnus,incana,gray alder,Plantae,16100,498,Colored leaves,2013,9,10,253,2456546,6,2013,9,27,270,2456563,-9999,3,18,0,0
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,18433,471,Falling leaves,2013,9,27,270,2456563,2,2013,9,27,270,2456563,-9999,1,1,0,0
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,51332,471,Falling leaves,2013,9,27,270,2456563,2,2013,9,27,270,2456563,-9999,1,1,0,0
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,18433,483,Leaves,2013,9,16,259,2456552,-9999,2013,9,27,270,2456563,-9999,5,12,0,0
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,51332,483,Leaves,2013,9,16,259,2456552,-9999,2013,9,17,260,2456553,1,2,2,0,1
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,51332,483,Leaves,2013,9,23,266,2456559,5,2013,9,27,270,2456563,-9999,3,5,0,1
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,51333,483,Leaves,2013,9,23,266,2456559,-9999,2013,9,27,270,2456563,-9999,3,5,0,0
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,18433,498,Colored leaves,2013,9,23,266,2456559,6,2013,9,27,270,2456563,-9999,3,5,0,0
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,51332,498,Colored leaves,2013,9,23,266,2456559,5,2013,9,27,270,2456563,-9999,3,5,0,0
6208,46.557777,-87.457619,260,MI,99,Betula,papyrifera,paper birch,Plantae,51333,498,Colored leaves,2013,9,27,270,2456563,2,2013,9,27,270,2456563,-9999,1,1,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28514,371,Breaking leaf buds,2013,4,30,120,2456413,6,2013,5,7,127,2456420,7,3,8,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28515,371,Breaking leaf buds,2013,4,30,120,2456413,6,2013,5,7,127,2456420,7,3,8,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28514,467,Increasing leaf size,2013,5,3,123,2456416,3,2013,5,17,137,2456430,4,4,15,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28515,467,Increasing leaf size,2013,5,7,127,2456420,4,2013,5,17,137,2456430,4,3,11,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,16528,483,Leaves,2013,5,21,141,2456434,4,2013,9,27,270,2456563,-9999,37,130,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28514,483,Leaves,2013,5,3,123,2456416,3,2013,9,27,270,2456563,-9999,41,148,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28515,483,Leaves,2013,5,7,127,2456420,4,2013,9,27,270,2456563,-9999,40,144,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,16528,498,Colored leaves,2013,8,20,232,2456525,8,2013,8,30,242,2456535,5,4,11,0,0
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28514,498,Colored leaves,2013,9,13,256,2456549,3,2013,9,13,256,2456549,4,1,1,0,1
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28514,498,Colored leaves,2013,9,24,267,2456560,4,2013,9,27,270,2456563,-9999,2,4,0,1
6242,43.348259,-70.546036,1,ME,99,Betula,papyrifera,paper birch,Plantae,28515,498,Colored leaves,2013,9,13,256,2456549,3,2013,9,27,270,2456563,-9999,5,15,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,17846,371,Breaking leaf buds,2013,6,16,167,2456460,-9999,2013,6,16,167,2456460,21,1,1,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,34026,371,Breaking leaf buds,2013,6,16,167,2456460,-9999,2013,6,16,167,2456460,21,1,1,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,17846,467,Increasing leaf size,2013,6,16,167,2456460,-9999,2013,7,7,188,2456481,-9999,2,22,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,34026,467,Increasing leaf size,2013,6,16,167,2456460,-9999,2013,7,7,188,2456481,-9999,2,22,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,34027,467,Increasing leaf size,2013,6,16,167,2456460,-9999,2013,7,7,188,2456481,-9999,2,22,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,17846,483,Leaves,2013,6,16,167,2456460,-9999,2013,7,7,188,2456481,-9999,2,22,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,34026,483,Leaves,2013,6,16,167,2456460,-9999,2013,7,7,188,2456481,-9999,2,22,0,0
6349,44.334782,-68.060905,23,ME,62,Alnus,incana,gray alder,Plantae,34027,483,Leaves,2013,6,16,167,2456460,-9999,2013,7,7,188,2456481,-9999,2,22,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,17980,371,Breaking leaf buds,2013,5,2,122,2456415,3,2013,5,2,122,2456415,4,1,1,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24295,371,Breaking leaf buds,2013,4,22,112,2456405,5,2013,5,2,122,2456415,4,4,11,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24298,371,Breaking leaf buds,2013,4,22,112,2456405,5,2013,5,2,122,2456415,4,4,11,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,17980,467,Increasing leaf size,2013,5,2,122,2456415,3,2013,5,9,129,2456422,4,3,8,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24295,467,Increasing leaf size,2013,5,2,122,2456415,3,2013,5,9,129,2456422,4,3,8,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24298,467,Increasing leaf size,2013,4,29,119,2456412,5,2013,5,6,126,2456419,3,3,8,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,17980,471,Falling leaves,2013,11,6,310,2456603,8,2013,11,6,310,2456603,6,1,1,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24295,471,Falling leaves,2013,10,17,290,2456583,17,2013,11,21,325,2456618,-9999,6,36,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24298,471,Falling leaves,2013,10,29,302,2456595,7,2013,11,21,325,2456618,-9999,4,24,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,17980,483,Leaves,2013,5,6,126,2456419,4,2013,11,12,316,2456609,9,27,191,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24295,483,Leaves,2013,5,6,126,2456419,4,2013,5,6,126,2456419,3,1,1,0,1
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24295,483,Leaves,2013,5,13,133,2456426,4,2013,11,6,310,2456603,6,24,178,0,1
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24298,483,Leaves,2013,5,6,126,2456419,4,2013,9,3,246,2456539,7,18,121,0,1
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24298,483,Leaves,2013,9,16,259,2456552,6,2013,11,12,316,2456609,9,8,58,0,1
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,17980,498,Colored leaves,2013,10,17,290,2456583,17,2013,11,12,316,2456609,9,5,27,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24295,498,Colored leaves,2013,9,24,267,2456560,8,2013,11,12,316,2456609,9,7,50,0,0
6362,43.012966,-73.649918,108,NY,79,Fagus,grandifolia,American beech,Plantae,24298,498,Colored leaves,2013,9,30,273,2456566,6,2013,11,21,325,2456618,-9999,7,53,0,0
6603,42.673504,-72.185913,315,MA,74,Fraxinus,americana,white ash,Plantae,20475,371,Breaking leaf buds,2013,3,22,81,2456374,7,2013,5,3,123,2456416,-9999,6,43,0,0
6603,42.673504,-72.185913,315,MA,74,Fraxinus,americana,white ash,Plantae,20475,471,Falling leaves,2013,9,20,263,2456556,7,2013,10,17,290,2456583,-9999,5,28,0,0
6603,42.673504,-72.185913,315,MA,74,Fraxinus,americana,white ash,Plantae,20475,498,Colored leaves,2013,9,13,256,2456549,-9999,2013,10,10,283,2456576,7,5,28,0,0
8170,44.608673,-68.874466,8,ME,99,Betula,papyrifera,paper birch,Plantae,23082,371,Breaking leaf buds,2013,5,10,130,2456423,-9999,2013,7,10,191,2456484,23,4,62,0,0
8170,44.608673,-68.874466,8,ME,99,Betula,papyrifera,paper birch,Plantae,45211,371,Breaking leaf buds,2013,5,14,134,2456427,-9999,2013,8,6,218,2456511,1,5,85,0,0
8170,44.608673,-68.874466,8,ME,99,Betula,papyrifera,paper birch,Plantae,23082,467,Increasing leaf size,2013,5,10,130,2456423,-9999,2013,7,10,191,2456484,23,4,62,0,0
8170,44.608673,-68.874466,8,ME,99,Betula,papyrifera,paper birch,Plantae,45211,467,Increasing leaf size,2013,5,14,134,2456427,-9999,2013,8,6,218,2456511,1,5,85,0,0
